Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9
1,-69,29,23,80,-4000,-4000,4000,-4000
1,-89,-52,42,105,-4000,-4000,4000,-4000
1,-123,-83,35,104,-4000,-4000,4000,-4000
1,-79,-146,-30,79,-4000,-3661,4000,-4000
1,-70,-129,11,76,-4000,-2534,3837,-4000
1,-58,-169,299,74,-4000,-1383,3134,-4000
1,-43,-275,516,59,-4000,-362,1982,-4000
1,-59,-320,361,-19,-4000,348,588,-4000
1,-28,-403,205,-78,-4000,1098,-1169,-4000
1,-39,-401,-26,-179,-4000,2045,-2927,-4000
1,13,-257,-178,-267,-4000,3018,-4000,-4000
1,37,-117,-190,-261,-632,4000,-4000,-4000
1,-50,-160,-158,-184,1838,4000,-4000,-4000
1,-41,-223,46,-126,3809,4000,-4000,-4000
1,-19,-153,-197,-137,4000,4000,-4000,-2975
1,-32,-126,-401,-145,4000,4000,-4000,-278
1,-2,-100,-108,-115,4000,4000,-4000,395
1,5,-118,30,-49,4000,4000,-4000,-223
1,9,-5,-243,-19,4000,4000,-4000,-1534
1,9,-7,-225,-38,4000,4000,-4000,-2383
1,13,-50,497,-6,4000,3670,-4000,-2169
1,50,239,917,30,4000,2940,-4000,-2259
1,95,577,386,34,4000,2255,-4000,-2429
1,12,603,-637,111,4000,404,-4000,33
1,105,290,-1007,136,4000,-602,-4000,224
1,131,50,-976,163,4000,-1737,-4000,224
1,111,-109,-753,121,4000,-3039,-4000,1043
1,147,-126,-324,63,4000,-4000,-4000,1372
1,144,-358,-417,11,4000,-4000,-4000,1270
1,106,-448,-279,-24,4000,-4000,-4000,947
1,36,-556,-42,-41,4000,-4000,-4000,329
1,-28,-586,-241,-74,4000,-4000,-4000,394
1,-134,-521,-435,-68,4000,-4000,-4000,1838
1,-269,-468,-801,-14,4000,-4000,-4000,2835
1,-193,-99,-450,2,4000,-4000,-4000,3467
1,-55,263,-247,2,4000,-4000,-4000,4000
1,-79,514,-635,-38,2451,-3405,-4000,4000
1,-54,615,-894,-97,143,-354,-4000,4000
1,7,542,-1147,-43,-1818,1856,-3247,4000
1,-3,461,-710,-41,-1654,1319,-350,4000
1,0,282,-123,-99,-2143,1328,1911,4000
1,-2,94,533,-88,-3213,2775,3689,4000
1,2,40,841,-103,-4000,4000,4000,4000
1,56,-72,1003,-104,-4000,4000,4000,4000
1,70,-163,987,15,-4000,4000,3555,4000
1,23,-215,882,14,-3990,4000,2086,4000
1,9,-164,923,-32,-4000,4000,860,4000
1,-34,-57,1068,-22,-4000,4000,-344,4000
1,-67,94,1507,-11,-4000,4000,-1616,4000
1,-48,162,2345,-9,-4000,4000,-2899,4000
1,-47,168,2940,-62,-4000,4000,-3898,4000
1,-69,95,2027,-74,-4000,4000,-3729,4000
1,-134,41,903,-67,-4000,4000,-2846,4000
1,-136,16,133,-79,-4000,4000,-1641,3144
1,-71,-24,-812,-98,-4000,4000,-318,1816
1,-105,17,-1476,-109,-4000,4000,1581,839
1,-78,92,-1846,-98,-4000,4000,4000,1113
1,-32,111,-1765,-112,-4000,4000,4000,1240
1,-17,87,-1398,-106,-4000,4000,4000,629
1,27,209,-816,-22,-4000,4000,4000,-118
1,28,148,-78,60,-4000,4000,4000,-904
1,13,99,349,32,-4000,4000,4000,-1339
1,-13,113,284,2,-4000,4000,4000,-1884
1,-45,-45,345,-8,-4000,4000,4000,-2084
1,-67,-116,73,13,-4000,4000,4000,-1970
1,-71,-171,-580,21,-4000,4000,4000,-2350
1,-28,-247,-840,-23,-4000,4000,4000,-2621
1,-1,-287,-1082,-21,-4000,3924,4000,-2811
1,22,-306,-1010,-39,-4000,3995,4000,-3119
1,16,-306,-868,-57,-4000,4000,4000,-3280
1,-41,-314,-753,-81,-4000,4000,4000,-3587
1,-102,-347,-282,-128,-4000,4000,4000,-3849
1,-164,-330,59,-111,-4000,4000,4000,-3913
1,-92,-158,272,-104,-4000,4000,4000,-4000
1,15,11,383,-101,-4000,4000,4000,-4000
1,47,69,476,-90,-3718,4000,4000,-4000
1,43,154,457,-35,-3718,4000,4000,-4000
1,27,180,304,42,-4000,4000,4000,-4000
1,52,217,476,73,-4000,4000,4000,-4000
1,59,266,1052,111,-4000,4000,4000,-4000
1,78,215,1953,142,-4000,4000,4000,-4000
1,65,93,2030,142,-4000,3265,4000,-3978
1,54,-53,1964,105,-4000,-708,4000,-3387
1,55,-278,2095,71,-4000,-4000,2517,-3069
1,48,-486,1375,29,-4000,-4000,193,-2934
1,-33,-438,651,-38,-4000,-4000,-1877,-2621
1,-83,-361,-696,-70,-4000,-4000,-3753,-2462
1,-48,-215,-1732,-94,-4000,-4000,-4000,-2316
1,6,-89,-1992,-86,-4000,-4000,-4000,-2140
1,21,-80,-2112,-18,-4000,-4000,-4000,-1896
1,-3,97,-1518,3,-4000,-4000,-4000,-1774
1,-6,327,-1345,-38,-4000,-4000,-4000,-1554
1,10,605,-1138,-78,-4000,-4000,-4000,-1531
1,145,392,1375,12,-4000,-4000,-4000,-1229
1,183,10,337,43,-4000,-4000,-4000,-1035
1,81,-280,-502,56,-1783,-4000,-4000,-974
1,-10,-424,-776,3,3139,-4000,-4000,-871
1,27,-220,-1415,-42,4000,-4000,-4000,-789
1,-28,28,-1646,-85,4000,-4000,-4000,-787
1,-29,-121,-1500,-80,4000,-4000,-4000,-875
1,55,-135,-357,-76,4000,-4000,-4000,-882
1,35,-22,1420,-113,4000,-4000,-4000,-687
1,27,102,1630,-193,4000,-4000,-4000,-446
1,-14,243,936,-239,4000,-4000,-4000,-344
1,-17,245,540,-159,4000,-4000,-4000,-484
1,-33,229,-561,-75,4000,-4000,-4000,-512
1,-44,171,-1154,101,4000,-4000,-4000,-571
1,-43,99,-243,132,4000,-4000,-4000,-740
1,-6,52,345,77,4000,-4000,-4000,-781
1,27,4,-159,48,4000,-3124,-4000,-655
1,104,-102,-1172,-40,4000,-810,-4000,-744
1,169,-372,-1028,-46,4000,1279,-4000,-936
1,89,-393,-997,-5,4000,2966,-4000,-1131
1,-43,-146,-1407,114,4000,4000,-4000,-1390
1,-193,4,-1215,207,4000,4000,-4000,-1391
1,-159,93,-870,248,4000,4000,-4000,-1263
1,-158,82,724,181,4000,4000,-4000,-1103
1,-67,103,1473,114,4000,4000,-4000,-873
1,27,131,1314,45,4000,4000,-4000,-625
1,-4,34,1328,-33,4000,4000,-4000,-214
1,-31,-2,304,32,4000,4000,-4000,355
1,-88,-43,189,34,4000,4000,-4000,547
1,-24,-134,516,16,4000,4000,-4000,426
1,8,-205,-293,-61,4000,4000,-4000,241
1,81,-167,-373,-157,4000,4000,-294,62
1,139,-65,237,-271,4000,4000,3559,-116
1,116,54,657,-293,4000,4000,4000,-203
1,77,142,793,-206,3334,4000,4000,-147
1,49,201,214,-190,2569,4000,4000,-136
1,-99,181,-427,-81,2316,4000,4000,24
1,-409,87,-82,15,2776,4000,4000,267
1,-502,-68,728,89,3363,4000,4000,498
1,-533,-365,1088,130,4000,4000,4000,701
1,-424,-532,1156,105,4000,4000,4000,760
1,-30,-440,1574,61,4000,4000,4000,853
1,487,22,2093,-103,2645,4000,2818,1112
1,920,-5,2461,-102,1660,3231,1027,1270
1,1507,47,1869,-107,758,2580,-660,1185
1,1298,146,683,-190,299,2116,-1504,1112
1,605,121,-28,-123,393,1787,-2774,1193
1,14,116,-1297,14,127,1451,-1522,1199
1,-649,160,-2822,-62,-1971,508,4000,1150
1,-712,-11,52,-86,-1837,404,4000,723
1,-567,-155,1934,2,-2224,235,4000,-109
1,-580,-292,2289,-53,-2550,122,4000,-968
1,-479,-149,2465,-78,-3054,56,4000,-1524
1,-134,95,1444,66,-3638,79,4000,-1339
1,147,-52,101,195,-3689,107,-167,-714
1,334,-143,-434,128,-3718,150,-4000,20
1,448,-126,370,-97,-3917,183,-4000,947
1,475,-155,1965,-190,-4000,130,-4000,1781
1,595,-64,2852,-216,-3573,115,-4000,2437
1,301,-135,1999,-303,-2503,203,-2028,2742
1,-224,-110,761,-277,-2792,273,4000,2965
1,-301,12,-747,-104,-4000,248,4000,3262
1,1492,38,-1427,16,888,81,4000,2478
1,566,-84,1379,561,-4000,-152,4000,1533
1,-172,-140,2087,364,-3978,-64,4000,1460
1,-1064,-167,1150,303,-2318,118,4000,1496
1,-1105,179,2551,140,4000,1899,4000,2551
1,971,-97,1175,65,4000,-3263,4000,1252
1,640,-59,671,43,4000,-3270,4000,788
1,51,-51,148,-37,4000,-110,4000,488
1,-779,-52,714,-62,4000,4000,3839,312
1,-972,-10,1228,69,4000,4000,3594,182
1,-1010,-20,914,91,4000,4000,3288,-170
1,-972,-171,-625,7,4000,-4000,-4000,-1803
1,-832,-88,-198,53,4000,-4000,-4000,-1967
1,-792,40,-1347,-64,4000,-4000,-4000,-2181
1,-612,-10,-2471,-141,4000,-4000,-4000,-2320
1,-649,-73,-2177,-326,4000,-4000,-4000,-2649
1,-293,-104,-645,-328,4000,-4000,-4000,-2684
1,324,-103,-131,-458,2569,-4000,-4000,-2710
1,668,-318,30,-489,-3313,-4000,-4000,-2536
1,361,321,2392,-499,-4000,701,-4000,-1143
1,-116,335,2073,-456,-4000,-4000,-4000,-999
1,-461,410,1314,-440,-4000,-4000,-4000,-915
1,-885,263,205,-466,-4000,-4000,-4000,-871
1,-901,81,337,-359,-4000,-4000,-4000,-852
1,-559,172,554,-212,-4000,-4000,-4000,-832
1,-467,217,524,-241,-4000,-4000,-4000,-792
1,-166,239,628,-370,-4000,-4000,-4000,-708
1,101,290,-7,-354,-4000,-4000,-4000,-492
1,-2,270,-932,-363,-4000,-4000,-4000,-357
1,210,157,-2021,-277,-4000,-4000,-4000,-293
1,499,74,-2542,-226,-4000,-4000,-4000,-240
1,428,124,-2528,-180,-4000,-4000,-4000,-278
1,442,251,-2332,-137,-4000,-190,-4000,-275
1,361,290,-1292,-21,-4000,3916,-4000,-174
1,-174,290,-642,69,-4000,4000,-4000,-154
1,-492,282,-527,48,-4000,4000,-4000,-253
1,-646,254,-154,170,-4000,4000,-4000,-411
1,-559,210,65,167,-4000,4000,-4000,-452
1,-540,182,419,223,-4000,4000,-3965,-325
1,-734,189,801,276,-4000,4000,-3648,-253
1,-550,200,1088,302,-4000,4000,-3376,-133
1,-314,181,1249,329,-4000,4000,-3106,-89
1,46,184,1436,341,-4000,4000,-2874,-104
1,361,252,1835,323,-4000,4000,-2642,15
1,325,290,1900,276,-4000,4000,-2445,107
1,94,317,1444,304,-4000,4000,-2247,180
1,-172,294,1133,320,-4000,4000,-2082,329
1,-342,247,866,380,-3791,4000,-1914,503
1,-453,233,410,324,-3498,4000,-1767,604
1,-447,189,253,227,-3213,4000,-1641,556
1,-488,141,33,150,-2969,4000,-1511,507
1,-435,65,-123,167,-2740,4000,-1397,499
1,-143,-62,-393,183,-2537,4000,-1291,340
1,113,-167,-580,134,-2341,4000,-1194,111
1,245,-145,-810,179,-1617,4000,-1108,-207
1,147,-51,-976,264,754,4000,-1006,-415
1,43,-10,-776,345,2842,4000,-939,-427
1,-15,14,-711,431,4000,3491,-867,-479
1,97,-10,-213,533,4000,1604,-802,-148
1,249,-6,590,520,4000,-305,-745,82
1,214,1,736,402,4000,-2126,0,88
1,176,-43,562,352,4000,-3881,2712,185
1,214,-67,714,238,4000,-4000,4000,253
1,277,-56,451,149,4000,-4000,4000,285
1,220,-97,-76,139,4000,-4000,4000,338
1,177,-57,-427,77,4000,-4000,4000,345
1,109,-66,-650,26,4000,-4000,4000,279
1,145,-62,-620,-92,4000,-4000,4000,330
1,151,-32,-563,-241,4000,-4000,4000,247
1,135,-53,-442,-319,-2450,-4000,4000,127
1,147,-37,-324,-466,-4000,-4000,4000,58
1,111,-73,-165,-615,-4000,-4000,4000,-168
1,90,-73,-40,-628,-4000,-4000,4000,-455
1,52,-44,33,-397,-4000,-4000,4000,-614
1,37,-69,105,16,-4000,-4000,4000,-759
1,21,-108,91,288,-4000,-4000,4000,-983
1,21,-105,89,263,-2277,-4000,4000,-1135
1,34,-107,122,105,1502,-4000,4000,-1143
1,59,-81,105,96,4000,-4000,4000,-1018
1,74,-91,54,71,4000,-4000,4000,-597
1,59,-118,33,93,4000,-4000,4000,47
1,26,-122,56,65,4000,-4000,4000,633
1,10,-168,133,-148,4000,-4000,4000,1112
1,34,-179,98,-291,3998,-4000,4000,1598
1,93,-207,5,-383,4000,-4000,2171,2249
1,45,-225,-53,-370,4000,-4000,4000,2693
1,-50,-200,-33,-206,4000,-4000,4000,2835
1,-75,-141,24,47,4000,-4000,4000,3002
1,-119,-38,112,142,4000,-4000,4000,3291
1,-107,138,126,225,4000,-4000,-122,3979
1,-74,281,115,209,4000,-4000,-3770,4000
1,-60,227,197,163,4000,-4000,-4000,4000
1,-71,154,136,215,4000,-4000,-907,4000
1,-109,90,83,260,4000,-2951,4000,4000
1,-152,38,42,299,4000,-2418,4000,4000
1,-136,-14,-37,177,4000,-2239,4000,3845
1,-109,-66,-83,43,273,-2246,4000,3328
1,-18,-66,-133,89,-2077,-2271,4000,3014
1,84,-94,-267,263,-4000,-2197,4000,2866
1,10,-112,-269,362,-4000,-2144,3986,2770
1,-46,-130,-90,310,-4000,-2705,-287,2692
1,-69,-173,-29,221,-4000,-2802,-3668,2575
1,-119,-135,-12,193,-3689,-1574,-4000,2313
1,-152,-167,-38,166,1409,-454,-4000,1909
1,-161,-187,-84,142,4000,-108,-4000,1777
1,-110,-188,-116,-4,4000,266,-4000,1663
1,-70,-227,-123,-190,4000,1840,-4000,1307
1,7,-214,-125,-262,4000,4000,-4000,947
1,21,-218,-110,-375,4000,4000,-4000,446
1,39,-181,-62,-385,4000,4000,-4000,-149
1,36,-170,-76,-303,4000,4000,-4000,-693
1,-37,-89,-93,-67,4000,4000,-4000,-1178
1,-45,-37,-71,38,4000,4000,-4000,-1465
1,-64,-26,-56,73,4000,4000,-4000,-2150
1,-63,16,-149,402,4000,4000,-4000,-3137
1,-55,27,-184,634,4000,4000,-4000,-3978
1,-53,69,-232,449,4000,4000,-4000,-4000
1,-47,53,-243,154,4000,4000,-4000,-4000
1,-20,110,-91,142,4000,4000,-4000,-4000
1,25,148,98,210,4000,4000,-4000,-4000
1,44,67,272,454,4000,4000,-4000,-4000
1,86,43,307,364,4000,4000,-4000,-4000
1,224,-16,268,163,4000,4000,-4000,-4000
1,294,-64,203,242,4000,4000,-4000,-4000
1,428,-83,93,394,3493,3148,-4000,-4000
1,725,-118,9,641,1531,2255,-4000,-4000
1,-421,-5,-125,728,-4000,518,4000,-4000
1,-508,20,-48,169,-4000,-51,4000,-4000
1,-584,26,-104,-393,-4000,-891,4000,-4000
1,211,81,73,-572,-3456,-2900,4000,4000
1,269,66,8,-493,-3978,-4000,4000,4000
1,233,71,-27,-455,-4000,-4000,4000,4000
1,312,91,-77,-418,-3498,-4000,3624,4000
1,334,93,-87,-255,-2344,-4000,889,4000
1,198,87,-73,-155,-1817,-4000,-2076,4000
1,49,103,-45,-291,-2043,-4000,-4000,4000
1,-131,85,1,-361,-2740,-4000,-4000,4000
1,-288,81,55,-357,-1890,-4000,-4000,4000
1,-380,77,93,-137,326,-4000,-4000,4000
1,-388,87,44,-103,4000,-2095,-4000,4000
1,-453,95,-12,-14,4000,469,-4000,4000
1,-425,81,-26,48,4000,2580,-4000,4000
1,-361,57,-92,-111,4000,4000,-4000,3845
1,-298,36,-112,-159,4000,4000,-4000,3540
1,-59,48,-97,-153,4000,4000,-4000,3654
1,53,12,-76,-51,4000,4000,-4000,3845
1,182,-3,-8,-35,-155,4000,-4000,4000
1,448,-5,20,-106,-3381,3491,-4000,4000
1,433,-30,10,-245,-4000,2295,-4000,4000
1,346,25,-24,-237,-4000,3202,-4000,4000
1,315,37,-25,-2,-4000,4000,-4000,4000
1,169,25,-39,126,-4000,4000,-4000,4000
1,68,36,-73,101,-4000,4000,-4000,4000
1,-16,7,-66,38,-4000,4000,-4000,4000
1,21,16,-108,-167,-4000,4000,-4000,4000
1,35,25,-68,-332,-4000,4000,-4000,4000
1,4,16,-50,-303,-1398,4000,-4000,4000
1,41,-6,-84,-238,603,4000,-4000,4000
1,5,1,-65,-130,2484,4000,-4000,3912
1,-53,22,-65,-59,4000,4000,-2568,3457
1,-120,21,-14,-64,4000,4000,-917,2835
1,-117,6,-45,18,4000,4000,-6,2313
1,-76,-7,-60,77,4000,3947,725,1671
1,-69,2,-37,69,4000,3491,2117,528
1,-104,-47,-51,88,4000,2747,3475,-194
1,-97,-53,48,81,4000,2243,4000,-708
1,-88,-45,105,42,4000,1417,4000,-1477
1,-94,-24,93,22,4000,380,4000,-2292
1,-2,-14,72,45,4000,-964,4000,-3178
1,90,-14,-18,0,4000,-2527,2582,-3972
1,298,-14,-163,12,4000,-3702,1149,-4000
1,397,-6,-269,24,4000,-4000,394,-4000
1,212,11,-355,-17,4000,-4000,897,-4000
1,146,-25,-328,-68,4000,-4000,2517,-4000
1,102,-14,-89,-53,-224,-4000,4000,-4000
1,66,-1,138,-29,-4000,-4000,4000,-4000
1,76,12,313,-86,-4000,-4000,4000,-4000
1,90,40,475,-65,-4000,-4000,4000,-4000
1,78,25,488,-75,-4000,-4000,4000,-4000
1,12,-21,373,-91,-4000,-4000,4000,-4000
1,4,-42,148,-54,-4000,-4000,4000,-4000
1,-33,-44,-64,5,-4000,-4000,4000,-4000
1,-171,-65,-310,68,-4000,-4000,4000,-4000
1,-250,-85,-547,16,-4000,-4000,4000,-4000
1,-220,-107,-489,-31,-4000,-4000,4000,-4000
1,-174,-130,-411,-96,-4000,-4000,4000,-4000
1,-253,-118,-328,-163,-4000,-4000,4000,-4000
1,-294,-87,-93,-200,-4000,-4000,4000,-4000
1,-272,-79,246,-180,-4000,-4000,4000,-4000
1,-260,-34,484,-80,-4000,-4000,4000,-4000
1,-246,23,580,-104,-4000,-4000,4000,-4000
1,-197,45,606,-102,-4000,-3902,4000,-4000
1,-136,78,205,-49,-4000,-3685,4000,-4000
1,-159,67,93,-26,-4000,-3649,4000,-4000
1,-79,49,226,38,-4000,-3543,4000,-2735
1,31,38,-52,54,-4000,-3340,4000,-692
1,44,19,-93,22,-4000,-3124,4000,743
1,86,-18,148,25,-4000,-2896,4000,876
1,106,-39,297,34,-4000,-2538,4000,1122
1,119,-44,272,11,-4000,-1972,4000,1468
1,106,-41,243,29,-4000,-1249,-1918,1781
1,110,-44,81,60,-4000,-448,-4000,2314
1,103,-47,-77,22,-4000,402,-4000,2680
1,81,-9,-163,14,-4000,1323,-4000,3055
1,86,8,-447,-19,-4000,2188,-3000,3287
1,85,37,-737,-50,-4000,3166,-1547,3328
1,139,60,-776,-75,-3054,4000,4,3067
1,155,89,-414,-100,3167,4000,-451,2548
1,134,127,217,-86,4000,4000,-1836,1859
1,98,132,677,-83,4000,4000,-3497,941
1,72,136,164,-41,4000,4000,-4000,214
1,80,107,-346,-31,4000,4000,-3432,-271
1,47,99,-619,-25,4000,4000,-2355,-32
1,-14,15,-737,16,4000,4000,-1830,448
1,-100,-24,-324,15,4000,4000,-1356,1205
1,-76,16,-192,68,4000,4000,-411,2313
1,-85,-4,11,162,4000,3542,-51,2290
1,-168,-8,62,163,4000,3018,-709,1525
1,-158,-30,93,122,4000,2385,-1490,1205
1,-162,-28,70,171,4000,1657,-2028,1183
1,-187,-22,103,258,4000,987,-2577,1768
1,-110,30,190,296,4000,296,-2703,3586
1,68,160,262,303,4000,-260,-3379,4000
1,190,207,569,285,4000,-862,-4000,4000
1,147,98,580,295,4000,-1373,-4000,4000
1,131,93,710,307,4000,-1727,-4000,4000
1,82,167,663,240,4000,-2246,-4000,4000
1,9,49,541,156,281,-2737,-4000,4000
1,-24,0,484,174,-3730,-3127,-4000,4000
1,-75,-105,272,154,-4000,-3376,-4000,4000
1,-87,-206,93,113,-4000,-3504,-4000,4000
1,-121,-215,-76,73,-4000,-3377,-4000,4000
1,-159,-379,-171,22,-4000,-3110,-4000,4000
1,-165,-438,-218,5,-4000,-2737,-4000,4000
1,-244,-432,-213,-55,-4000,-2268,-4000,4000
1,-320,-395,-336,-5,-4000,-1847,-4000,4000
1,-187,-299,-507,30,-4000,-1490,-4000,4000
1,-55,-257,-687,-4,-4000,-1265,-4000,4000
1,96,-194,-1075,35,-4000,-1107,-4000,4000
1,407,-179,-1524,77,-4000,-964,-4000,4000
1,759,-230,-1526,107,-4000,-920,-4000,4000
1,929,-192,-1041,107,-4000,-891,-4000,4000
1,774,-40,-547,30,-4000,-1005,-4000,4000
1,583,67,-84,-90,-4000,-1112,-4000,3404
1,387,103,310,-124,-4000,-1116,-4000,1207
1,298,261,566,-8,-4000,-1123,-4000,-427
1,396,467,402,102,-4000,-1160,-4000,-1996
1,240,477,484,203,-4000,-1044,-4000,-2970
1,-298,511,736,181,-4000,-875,-4000,-3791
1,-612,321,528,-85,-4000,-745,-4000,-4000
1,-510,66,580,-87,-4000,-558,-4000,-4000
1,-517,17,736,31,-4000,-497,-4000,-4000
1,-628,-150,893,95,-4000,-383,-4000,-4000
1,-596,-207,1068,66,-4000,-349,-4000,-4000
1,-423,-22,1365,-231,-4000,-362,-4000,-4000
1,-358,144,1639,-458,-4000,-281,-3326,-4000
1,-409,268,1542,-623,-4000,-202,-1889,-4000
1,-473,382,1003,-545,-4000,-346,-1332,-4000
1,-174,392,439,-261,-4000,-562,-986,-4000
1,117,359,-306,-102,-4000,-800,-906,-4000
1,69,347,-1476,19,-4000,-1170,-780,-4000
1,361,418,-1619,50,-4000,-1640,-290,-4000
1,798,256,-1191,56,-4000,-2418,611,-4000
1,342,142,-1286,96,-3855,-3049,1613,-4000
1,-447,193,-898,166,-3573,-3104,2321,-4000
1,-612,201,-140,187,-3107,-3142,3168,-4000
1,-641,258,571,92,440,-3376,3689,-4000
1,-435,195,1283,60,4000,-2963,3754,-4000
1,-437,113,2210,-7,4000,-2677,4000,-4000
1,-461,48,3047,-145,4000,-2575,4000,-4000
1,-575,1,2592,-169,4000,-2221,4000,-4000
1,-836,-104,1289,-94,4000,-1949,4000,-4000
1,-649,-198,162,-18,4000,-1574,4000,-4000
1,-453,-208,-1166,111,4000,-1329,4000,-4000
1,98,-199,-1687,172,4000,-1010,4000,-4000
1,1159,-146,-1367,276,4000,-770,3852,-4000
1,1144,118,2460,255,4000,1049,3294,-3797
1,674,109,10,-102,4000,1539,3075,-1204
1,-354,-226,-2192,-255,4000,3995,3298,4000
1,-128,-220,-1769,-195,4000,4000,3151,4000
1,458,-176,-1191,-171,4000,4000,2777,4000
1,798,-47,149,-210,4000,4000,2450,4000
1,546,97,331,-312,4000,4000,2164,4000
1,-51,14,451,-523,4000,4000,1964,4000
1,-584,122,1003,-513,4000,4000,1605,4000
1,-428,420,1053,-263,4000,4000,1288,4000
1,-719,158,12,154,4000,4000,1410,4000
1,-1068,-155,-362,415,4000,4000,1379,4000
1,-1414,-432,-1166,643,4000,4000,1149,4000
1,-260,-243,-1644,620,2224,4000,336,4000
1,-130,-474,402,756,-4000,4000,-1767,4000
1,-450,-301,858,423,-4000,4000,-2312,4000
1,-107,44,1582,-1,-4000,4000,-2549,4000
1,408,334,1999,-445,-4000,4000,-2665,4000
1,1311,78,2551,-332,-4000,4000,-16,3096
1,674,12,2087,-466,-4000,4000,1538,2575
1,-828,-179,1416,-755,-3665,2812,4000,2290
1,-1066,239,1550,-605,4000,-2337,2843,126
1,-1031,461,-355,-434,4000,56,-552,-2217
1,-1010,420,-702,1,4000,343,-4000,-1998
1,-936,209,-1101,314,4000,197,-4000,-1624
1,-843,149,-1462,410,4000,-151,-4000,-1168
1,-371,-79,-833,314,4000,-550,-4000,-679
1,204,-141,362,335,4000,-1104,-4000,0
1,813,-222,1574,244,4000,-1823,-4000,953
1,1504,-379,2073,104,4000,-3039,-4000,1989
1,1277,-332,-2464,-91,-4000,-4000,-4000,3666
1,1281,-306,-2607,21,-4000,-4000,-4000,4000
1,1209,-173,-2223,305,-4000,-4000,-4000,4000
1,725,-208,-1521,459,-4000,-4000,4000,4000
1,865,-211,-1714,260,-4000,-4000,4000,4000
1,1433,-310,-1126,-135,-4000,-4000,4000,4000
1,595,-114,-906,22,-4000,-4000,4000,4000
1,576,114,-1488,150,-4000,-4000,4000,4000
1,-75,467,-2027,228,-4000,-4000,4000,4000
1,-119,403,-1787,170,-4000,-4000,4000,1654
1,-124,209,-843,162,-4000,-4000,4000,-1241
1,-155,71,109,-6,-4000,-4000,4000,-4000
1,-285,40,777,-175,-4000,-4000,4000,-4000
1,-450,50,1224,85,-4000,-4000,4000,-4000
1,-1260,-16,1420,160,-4000,-4000,4000,-4000
1,-1294,2,1703,195,-4000,-4000,4000,-4000
1,-1300,139,1900,372,-4000,-4000,3555,-4000
1,-1430,254,1940,362,-4000,-4000,-1592,-4000
1,-1038,95,1582,-128,-4000,-2937,-4000,-4000
1,-494,233,1729,-320,-4000,1033,-4000,-4000
1,461,363,1726,-341,-4000,2814,-4000,-4000
1,733,309,1444,-293,-4000,766,-4000,-4000
1,465,263,1361,-147,-4000,-1902,-4000,-370
1,554,159,1436,37,-3978,555,-4000,2225
1,920,224,827,77,-3665,4000,-4000,4000
1,1065,168,-133,183,-3391,4000,-4000,4000
1,774,114,-822,308,-3131,4000,-4000,4000
1,445,147,-690,459,-2895,4000,-4000,4000
1,351,142,-90,535,-2677,4000,-4000,4000
1,304,128,-529,533,-2468,4000,-4000,4000
1,226,87,-1202,341,-2277,2496,-4000,4000
1,12,151,-1491,175,-2098,-838,-2435,4000
1,69,125,-2045,286,-1919,-3649,-1836,4000
1,204,9,-2432,356,-1784,-4000,-1458,4000
1,45,-96,-2342,303,-1650,-4000,-2846,4000
1,82,-155,-1720,-13,-1524,-2599,-3230,4000
1,32,-145,-1939,-515,-1398,701,-3064,4000
1,44,-122,-2204,-654,-1303,3735,-3851,4000
1,31,-93,-1279,-359,-1198,4000,-4000,4000
1,33,-194,-217,-48,-746,4000,-4000,221
1,137,-325,1639,4,692,4000,-4000,-4000
1,-294,-280,2460,219,4000,4000,-3571,-4000
1,-274,-143,1744,314,4000,4000,-3571,-4000
1,-278,-65,908,250,4000,4000,-3989,-4000
1,-280,-8,793,192,4000,4000,-4000,-4000
1,-123,71,1444,236,4000,4000,-3338,-4000
1,-25,112,671,248,4000,4000,-454,1574
1,32,130,-536,95,4000,4000,1866,4000
1,49,158,-1101,-76,4000,4000,1864,4000
1,62,174,-1166,137,4000,4000,1378,4000
1,74,120,-155,168,4000,4000,2048,4000
1,56,86,142,179,4000,4000,4000,4000
1,74,-4,-881,170,4000,4000,4000,4000
1,47,-81,-1535,121,4000,4000,4000,4000
1,0,-106,-1797,164,4000,4000,4000,4000
1,-40,-93,-1526,85,4000,4000,4000,4000
1,-67,-87,-1154,69,4000,4000,4000,4000
1,-99,-85,-1488,103,4000,4000,4000,4000
1,-70,21,-1622,133,4000,4000,4000,4000
1,-74,51,-1461,113,4000,4000,4000,4000
1,-122,115,-1341,8,4000,4000,4000,4000
1,-37,83,-1268,-80,4000,4000,4000,4000
1,25,19,-1427,-84,-869,4000,4000,4000
1,84,59,-1476,-11,4000,4000,4000,4000
1,73,66,-969,75,4000,4000,2582,4000
1,-20,137,24,81,4000,2645,922,4000
1,-18,290,830,40,4000,1004,-1318,4000
1,-33,294,1039,-24,4000,-362,-3455,2770
1,-64,241,892,-98,4000,-1766,-4000,-4000
1,-23,485,648,-119,4000,-3116,-4000,-4000
1,-15,467,459,-56,4000,-4000,-4000,-4000
1,-79,186,217,25,2569,-4000,-4000,-4000
1,-147,-78,-25,111,-3001,-4000,-4000,-4000
1,-201,-391,-133,56,-4000,-4000,-4000,-4000
1,-254,-572,-233,-62,-4000,-4000,-4000,-4000
1,-227,-408,50,-564,-4000,-4000,-4000,-4000
